wak,syllables,flag,guess,a,b,c
กินว่านยาอายุวัฒนะ,8,word straddles a beat boundary,กินว่านยาอายุวัฒนะ |  | ,,,
สลัดสละละเพศกิเลสมูล,9,word straddles a beat boundary,สลัดสละ | ละเพศ | กิเลสมูล,,,
กินลูกไม้เผือกมันพรรณผลา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",กินลูกไม้ | เผือกมัน | พรรณผลา,,,
ตามท่านครูผู้ประสิทธิ์ฤทธิเวท,10,10 syllables — likely shatter/miscount,ตามท่านครูผู้ประสิทธิ์ฤทธิเวท,,,
เห็นสุริยันแจ่มกระจ่างสว่างศรี,10,10 syllables — likely shatter/miscount,เห็นสุริยันแจ่มกระจ่างสว่างศรี,,,
เผยลุกเรียกหาพระยาแขก,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เผยลุกเรียก | หาพระ | ยาแขก,,,
ดูคล้ายคล้ายหรุบหรู่เหมือนผู้คน,7,"7 syllables — ambiguous, [3,2,2] is only a guess",ดูคล้ายคล้าย | หรุบหรู่เหมือน | ผู้คน,,,
เห็นสุดฤทธิ์สุดรู้ดูแฉว,7,"7 syllables — ambiguous, [3,2,2] is only a guess",เห็นสุดฤทธิ์ | สุดรู้ | ดูแฉว,,,
ที่ตำราว่าสาชลในวนนี้,10,10 syllables — likely shatter/miscount,ที่ตำราว่าสาชลในวนนี้,,,
พวกพหลพลคนที่นั่งอยู่ทั้งนี้,10,10 syllables — likely shatter/miscount,พวกพหลพลคนที่นั่งอยู่ทั้งนี้,,,
จึงบอกศิษย์หาว่าเราจำ,7,"7 syllables — ambiguous, [3,2,2] is only a guess",จึงบอกศิษย์ | หาว่า | เราจำ,,,
จนตกวนนี้แหละชื่อสะดือทะเล,10,10 syllables — likely shatter/miscount,จนตกวนนี้แหละชื่อสะดือทะเล,,,
หอบขึ้นได้จากวนชลใส,7,"7 syllables — ambiguous, [3,2,2] is only a guess",หอบขึ้นได้ | จากวน | ชลใส,,,
ฝ่ายท่านครูผู้ประสิทธิ์ฤทธิรอน,10,10 syllables — likely shatter/miscount,ฝ่ายท่านครูผู้ประสิทธิ์ฤทธิรอน,,,
เกิดเป็นลมสลาตันให้ปั่นปัด,9,4-syllable word not at วรรค edge,เกิดเป็นลมสลาตันให้ปั่นปัด,,,
ฝ่ายท่านครูผู้ประสิทธิ์ฤทธิเวท,10,10 syllables — likely shatter/miscount,ฝ่ายท่านครูผู้ประสิทธิ์ฤทธิเวท,,,
จึ่งแจ้งเหตุอาหารขาดไม่ปรารถนา,10,10 syllables — likely shatter/miscount,จึ่งแจ้งเหตุอาหารขาดไม่ปรารถนา,,,
เสพย์ผลาผลไม้ในไพรวัน,8,word straddles a beat boundary,เสพย์ผลาผลไม้ | ใน | ไพรวัน,,,
พระสุริยนจวนจะค่ำชอ่ำมัว,10,10 syllables — likely shatter/miscount,พระสุริยนจวนจะค่ำชอ่ำมัว,,,
